1;4;50;0.23944950103759766;1.0;0
1;4;60;0.7894496393203735;1.0;0
1;4;70;1.2439562606811523;1.0;0
1;4;80;1.1904692244529724;1.0;0
1;4;90;2.0714866638183596;1.0;0
Crit;Tasks;Idle;Run;Acc;Lost
